time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
7.821127891540527,80,5736,111,168054,4273618484,23204080,15578,0,35565
7.873382806777954,68,4668,110,166540,4273455038,23369106,15687,0,35810
7.925548791885376,62,4236,103,155942,4273300610,23526562,15791,0,36054
7.978266000747681,69,4830,110,165092,4273135518,23691654,15901,0,36300
8.031778812408447,83,6246,110,166540,4272967464,23862736,16014,0,36559
8.083869934082031,77,5406,122,184708,4272790326,24044416,16134,0,36832
8.136345863342285,75,5450,107,161998,4272631356,24204900,16240,0,37074
8.189035892486572,64,4416,107,161998,4272466330,24369926,16349,0,37325
8.241454839706421,85,6162,112,169568,4272304332,24537980,16460,0,37580
8.294495820999146,69,4806,118,178652,4272127194,24718146,16579,0,37849
8.347055912017822,67,4614,108,163512,4271968224,24878630,16685,0,38095
8.399569988250732,83,6234,106,160484,4271810834,25040628,16792,0,38342
8.45341682434082,76,5560,110,165092,4271650284,25205720,16902,0,38594
8.506800889968872,80,5664,123,186222,4271467090,25393456,17026,0,38876
8.559256792068481,77,5502,117,177138,4271297522,25566052,17140,0,39136
8.611896991729736,86,6240,119,180166,4271121898,25747732,17260,0,39410
8.664721012115479,80,5916,109,165026,4270959900,25914272,17370,0,39661
8.718158960342407,65,4434,114,172596,4270785790,26091410,17487,0,39927
8.77186393737793,73,5094,121,183194,4270607138,26274604,17608,0,40199
8.826238870620728,71,4950,110,166540,4270445140,26439630,17717,0,40451
8.878980875015259,84,6212,114,172596,4270280180,26607684,17828,0,40703
8.931724786758423,76,5436,105,158970,4270125752,26766654,17933,0,40945
8.983935832977295,77,5518,117,175690,4269954604,26940830,18049,0,41207
9.03650188446045,75,5238,107,161998,4269795634,27104342,18157,0,41453
9.089900970458984,75,5262,117,177138,4269618496,27284508,18276,0,41717
9.142971992492676,86,6180,122,184708,4269439844,27467702,18397,0,41992
9.198469877243042,66,4728,108,163512,4269268762,27643326,18513,0,42259
9.251313924789429,80,5876,114,172596,4269111306,27803810,18619,0,42502
9.30317497253418,74,5268,108,163512,4268953850,27964294,18725,0,42745
9.355227947235107,73,5286,103,155942,4268800936,28121750,18829,0,42982
9.407888889312744,69,4794,108,163512,4268645060,28286776,18938,0,43234
9.461000919342041,68,4856,107,160550,4268487538,28447326,19045,0,43483
9.513896942138672,86,6284,112,169568,4268321068,28618408,19158,0,43740
9.567430973052979,73,5118,110,165096,4268160514,28783504,19268,0,43990
9.620930910110474,95,6846,133,201362,4267963694,28984866,19401,0,44287
