time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
5.1142778396606445,32,174424,0,0,0,17948,232,0,0
5.16681981086731,32,159944,0,0,0,17948,232,0,0
5.21955680847168,34,160076,0,0,0,17948,232,0,0
5.271929979324341,35,167382,0,0,0,17948,232,0,0
5.325122833251953,31,152638,0,0,0,17948,232,0,0
5.38047981262207,30,169948,1,70,0,18018,233,0,0
5.435356855392456,31,191734,0,0,0,18018,233,0,0
5.487765789031982,30,155468,0,0,0,18018,233,0,0
5.540193796157837,30,164156,0,0,0,18018,233,0,0
5.592761993408203,33,165802,0,0,0,18018,233,0,0
5.645457983016968,30,152572,0,0,0,18018,233,0,0
5.698119878768921,31,174358,0,0,0,18018,233,0,0
5.750460863113403,31,168566,0,0,0,18018,233,0,0
5.804003953933716,28,166920,0,0,0,18018,233,0,0
5.856139898300171,31,167118,0,0,0,18018,233,0,0
5.90882682800293,34,158628,0,0,0,18018,233,0,0
5.962076902389526,32,177320,0,0,0,18018,233,0,0
6.016002893447876,35,170278,0,0,0,18018,233,0,0
6.069252967834473,38,200884,0,0,0,18018,233,0,0
6.121892929077148,29,148162,0,0,0,18018,233,0,0
6.1762988567352295,28,156784,0,0,0,18018,233,0,0
6.228937864303589,32,174424,0,0,0,18018,233,0,0
6.281874895095825,30,185876,0,0,0,18018,233,0,0
6.334799766540527,33,165802,0,0,0,18018,233,0,0
6.387772798538208,30,151124,0,0,0,18018,233,0,0
6.44146990776062,34,200620,0,0,0,18018,233,0,0
6.49400782585144,29,149610,0,0,0,18018,233,0,0
6.547851800918579,32,174424,0,0,0,18018,233,0,0
6.6086108684539795,36,160208,0,0,0,18018,233,0,0
6.660310983657837,38,247220,0,0,0,18018,233,0,0
6.712630987167358,33,174490,0,0,0,18018,233,0,0
6.76535177230835,35,180414,0,0,0,18018,233,0,0
6.818001985549927,30,158364,0,0,0,18018,233,0,0
6.87050199508667,31,154086,0,0,0,18018,233,0,0
6.92427396774292,34,165868,0,0,0,18018,233,0,0
6.977235794067383,27,168302,0,0,0,18018,233,0,0
7.030054807662964,31,165670,0,0,0,18018,233,0,0
7.082964897155762,34,184692,0,0,0,18018,233,0,0
7.135785818099976,32,175872,0,0,0,18018,233,0,0
7.188371896743774,31,172910,0,0,0,18018,233,0,0
7.241305828094482,33,160010,0,0,0,18018,233,0,0
7.294356822967529,31,159878,0,0,0,18018,233,0,0
7.346415996551514,32,152704,0,0,0,18018,233,0,0
7.398632764816284,28,165472,0,0,0,18018,233,0,0
7.451734781265259,35,181862,1,70,0,18088,234,0,0
7.504482984542847,32,158496,0,0,0,18088,234,0,0
